Exercici,Ingrés / Despesa,Servei / entitat,Nom servei / entitat,Subsector,Agrupació,"Agrupació
SP",Secció,Entitat CP Sector Públic,Entitat CP SEC,Entitat,Nom Entitat,Servei,Nom Servei,Capítol,Article,Concepte,Aplicació,Nom Aplicació,Àrea,Política,Programa,Nom Programa,Partida,Import sense consolidar
2010,D,TI01,Gabinet i SG de Treball,Generalitat,TI,TI,TI,X,X,1000,Generalitat,TI01,Gabinet i SG de Treball,2,22,227,2270002,Seguretat,1,12,121,Direcció i administració generals,D/227000200/1210/0000,"600.000,00"
2010,D,EC02,Secretaria d'Economia,Generalitat,EC,EC,EC,X,X,1000,Generalitat,EC02,Secretaria d'Economia,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"667.000,00"
2010,D,SA01,Gabinet i SG de Salut,Generalitat,SA,SA,SA,X,X,1000,Generalitat,SA01,Gabinet i SG de Salut,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"300.000,00"
2010,D,PO01,Gabinet i SG de Política Territorial i Obres Públiques,Generalitat,PO,PO,PO,X,X,1000,Generalitat,PO01,Gabinet i SG de Política Territorial i Obres Públiques,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"504.666,56"
2010,D,EC03,"Secretaria de Política Financera, Competència i Consum",Generalitat,EC,EC,EC,X,X,1000,Generalitat,EC03,"Secretaria de Política Financera, Competència i Consum",2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"28.000,00"
2010,D,IU01,"Gabinet i SG d'Innovació, Universitats i Empresa",Generalitat,IU,IU,IU,X,X,1000,Generalitat,IU01,"Gabinet i SG d'Innovació, Universitats i Empresa",2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"1.641.797,00"
2010,D,PR03,Secretaria General Adjunta,Generalitat,PR,PR,PR,X,X,1000,Generalitat,PR03,Secretaria General Adjunta,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"468.337,61"
2010,D,TI01,Gabinet i SG de Treball,Generalitat,TI,TI,TI,X,X,1000,Generalitat,TI01,Gabinet i SG de Treball,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"1.354.667,52"
2010,D,AG01,"Gabinet i SG d'Agricultura, Alimentació i Acció Rural",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Agricultura, Alimentació i Acció Rural",2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"150.000,00"
2010,D,CU02,Gabinet i SG de Cultura i Mitjans de Comunicació,Generalitat,CU,CU,CU,X,X,1000,Generalitat,CU02,Gabinet i SG de Cultura i Mitjans de Comunicació,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"1.451.961,15"
2010,D,EN01,Gabinet i SG d'Educació,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN01,Gabinet i SG d'Educació,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"384.990,00"
2010,D,BE01,Gabinet i SG d'Acció Social i Ciutadania,Generalitat,BE,BE,BE,X,X,1000,Generalitat,BE01,Gabinet i SG d'Acció Social i Ciutadania,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"121.239,00"
2010,D,PR02,Secretaria del Govern,Generalitat,PR,PR,PR,X,X,1000,Generalitat,PR02,Secretaria del Govern,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"125.000,00"
2010,D,DD03,Despeses diversos departaments. Gestió Patrimonial. DG del Patrimoni,Generalitat,FN,FN,DD,X,X,1000,Generalitat,DD03,Despeses diversos departaments. Gestió Patrimonial. DG del Patrimoni,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"604.578,85"
2010,D,EC01,Gabinet i SG d'Economia i Finances,Generalitat,EC,EC,EC,X,X,1000,Generalitat,EC01,Gabinet i SG d'Economia i Finances,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"697.300,00"
2010,D,VP01,Gabinet i SG de la Vicepresidència,Generalitat,VP,VP,VP,X,X,1000,Generalitat,VP01,Gabinet i SG de la Vicepresidència,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"550.000,00"
2010,D,MA01,Gabinet i SG de Medi Ambient i Habitatge,Generalitat,MA,MA,MA,X,X,1000,Generalitat,MA01,Gabinet i SG de Medi Ambient i Habitatge,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"217.750,00"
2010,D,PR01,Gabinet i SG de la Presidència,Generalitat,PR,PR,PR,X,X,1000,Generalitat,PR01,Gabinet i SG de la Presidència,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"226.234,12"
2010,D,GO02,Secretaria General de Funció Pública i Modernització de l'Administració,Generalitat,GO,GO,GO,X,X,1000,Generalitat,GO02,Secretaria General de Funció Pública i Modernització de l'Administració,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"127.000,00"
2010,D,JU01,Gabinet i SG de Justícia,Generalitat,JU,JU,JU,X,X,1000,Generalitat,JU01,Gabinet i SG de Justícia,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"65.000,00"
2010,D,MA07,Secretaria d’Habitatge,Generalitat,MA,MA,MA,X,X,1000,Generalitat,MA07,Secretaria d’Habitatge,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"500.000,00"
2010,D,IT01,"Gabinet i SG d'Interior, Relacions Institucionals i Participació",Generalitat,IT,IT,IT,X,X,1000,Generalitat,IT01,"Gabinet i SG d'Interior, Relacions Institucionals i Participació",2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"750.000,00"
2010,D,GO01,Gabinet i SG de Governació i Administracions Públiques,Generalitat,GO,GO,GO,X,X,1000,Generalitat,GO01,Gabinet i SG de Governació i Administracions Públiques,2,22,227,2270005,Estudis i dictàmens,1,12,121,Direcció i administració generals,D/227000500/1210/0000,"168.000,00"
2010,D,MA07,Secretaria d’Habitatge,Generalitat,MA,MA,MA,X,X,1000,Generalitat,MA07,Secretaria d’Habitatge,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"270.000,00"
2010,D,PR01,Gabinet i SG de la Presidència,Generalitat,PR,PR,PR,X,X,1000,Generalitat,PR01,Gabinet i SG de la Presidència,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"25.000,00"
2010,D,SA01,Gabinet i SG de Salut,Generalitat,SA,SA,SA,X,X,1000,Generalitat,SA01,Gabinet i SG de Salut,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"238.089,60"
2010,D,IU01,"Gabinet i SG d'Innovació, Universitats i Empresa",Generalitat,IU,IU,IU,X,X,1000,Generalitat,IU01,"Gabinet i SG d'Innovació, Universitats i Empresa",2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"506.355,00"
2010,D,PO01,Gabinet i SG de Política Territorial i Obres Públiques,Generalitat,PO,PO,PO,X,X,1000,Generalitat,PO01,Gabinet i SG de Política Territorial i Obres Públiques,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"74.439,99"
2010,D,VP01,Gabinet i SG de la Vicepresidència,Generalitat,VP,VP,VP,X,X,1000,Generalitat,VP01,Gabinet i SG de la Vicepresidència,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"450.283,95"
2010,D,DD03,Despeses diversos departaments. Gestió Patrimonial. DG del Patrimoni,Generalitat,FN,FN,DD,X,X,1000,Generalitat,DD03,Despeses diversos departaments. Gestió Patrimonial. DG del Patrimoni,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"106.000,00"
2010,D,MA01,Gabinet i SG de Medi Ambient i Habitatge,Generalitat,MA,MA,MA,X,X,1000,Generalitat,MA01,Gabinet i SG de Medi Ambient i Habitatge,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"331.012,50"
2010,D,JU01,Gabinet i SG de Justícia,Generalitat,JU,JU,JU,X,X,1000,Generalitat,JU01,Gabinet i SG de Justícia,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"123.541,81"
2010,D,EC01,Gabinet i SG d'Economia i Finances,Generalitat,EC,EC,EC,X,X,1000,Generalitat,EC01,Gabinet i SG d'Economia i Finances,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"479.463,97"
2010,D,CU02,Gabinet i SG de Cultura i Mitjans de Comunicació,Generalitat,CU,CU,CU,X,X,1000,Generalitat,CU02,Gabinet i SG de Cultura i Mitjans de Comunicació,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"727.000,00"
2010,D,AG01,"Gabinet i SG d'Agricultura, Alimentació i Acció Rural",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Agricultura, Alimentació i Acció Rural",2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"760.000,00"
2010,D,TI01,Gabinet i SG de Treball,Generalitat,TI,TI,TI,X,X,1000,Generalitat,TI01,Gabinet i SG de Treball,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"350.000,00"
2010,D,EN01,Gabinet i SG d'Educació,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN01,Gabinet i SG d'Educació,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"3.197.700,00"
2010,D,PR03,Secretaria General Adjunta,Generalitat,PR,PR,PR,X,X,1000,Generalitat,PR03,Secretaria General Adjunta,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"522.192,13"
2010,D,IT01,"Gabinet i SG d'Interior, Relacions Institucionals i Participació",Generalitat,IT,IT,IT,X,X,1000,Generalitat,IT01,"Gabinet i SG d'Interior, Relacions Institucionals i Participació",2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"150.000,00"
2010,D,GO01,Gabinet i SG de Governació i Administracions Públiques,Generalitat,GO,GO,GO,X,X,1000,Generalitat,GO01,Gabinet i SG de Governació i Administracions Públiques,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"251.000,00"
2010,D,BE01,Gabinet i SG d'Acció Social i Ciutadania,Generalitat,BE,BE,BE,X,X,1000,Generalitat,BE01,Gabinet i SG d'Acció Social i Ciutadania,2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"392.944,00"
2010,D,JU01,Gabinet i SG de Justícia,Generalitat,JU,JU,JU,X,X,1000,Generalitat,JU01,Gabinet i SG de Justícia,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"920.647,00"
2010,D,MA01,Gabinet i SG de Medi Ambient i Habitatge,Generalitat,MA,MA,MA,X,X,1000,Generalitat,MA01,Gabinet i SG de Medi Ambient i Habitatge,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"766.300,00"
2010,D,TI01,Gabinet i SG de Treball,Generalitat,TI,TI,TI,X,X,1000,Generalitat,TI01,Gabinet i SG de Treball,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"231.750,00"
2010,D,VP01,Gabinet i SG de la Vicepresidència,Generalitat,VP,VP,VP,X,X,1000,Generalitat,VP01,Gabinet i SG de la Vicepresidència,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"170.000,00"
2010,D,AG01,"Gabinet i SG d'Agricultura, Alimentació i Acció Rural",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Agricultura, Alimentació i Acció Rural",2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"427.000,00"
2010,D,GO01,Gabinet i SG de Governació i Administracions Públiques,Generalitat,GO,GO,GO,X,X,1000,Generalitat,GO01,Gabinet i SG de Governació i Administracions Públiques,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"420.000,00"
2010,D,EN01,Gabinet i SG d'Educació,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN01,Gabinet i SG d'Educació,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"3.307.500,00"
2010,D,PR03,Secretaria General Adjunta,Generalitat,PR,PR,PR,X,X,1000,Generalitat,PR03,Secretaria General Adjunta,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"239.922,58"
2010,D,IT01,"Gabinet i SG d'Interior, Relacions Institucionals i Participació",Generalitat,IT,IT,IT,X,X,1000,Generalitat,IT01,"Gabinet i SG d'Interior, Relacions Institucionals i Participació",2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"656.884,08"
2010,D,DD03,Despeses diversos departaments. Gestió Patrimonial. DG del Patrimoni,Generalitat,FN,FN,DD,X,X,1000,Generalitat,DD03,Despeses diversos departaments. Gestió Patrimonial. DG del Patrimoni,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"71.273,00"
2010,D,IU01,"Gabinet i SG d'Innovació, Universitats i Empresa",Generalitat,IU,IU,IU,X,X,1000,Generalitat,IU01,"Gabinet i SG d'Innovació, Universitats i Empresa",2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"300.000,00"
2010,D,SA01,Gabinet i SG de Salut,Generalitat,SA,SA,SA,X,X,1000,Generalitat,SA01,Gabinet i SG de Salut,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"155.000,00"
2010,D,EC01,Gabinet i SG d'Economia i Finances,Generalitat,EC,EC,EC,X,X,1000,Generalitat,EC01,Gabinet i SG d'Economia i Finances,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"328.950,00"
2010,D,CU02,Gabinet i SG de Cultura i Mitjans de Comunicació,Generalitat,CU,CU,CU,X,X,1000,Generalitat,CU02,Gabinet i SG de Cultura i Mitjans de Comunicació,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"438.880,00"
2010,D,PO01,Gabinet i SG de Política Territorial i Obres Públiques,Generalitat,PO,PO,PO,X,X,1000,Generalitat,PO01,Gabinet i SG de Política Territorial i Obres Públiques,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"298.000,00"
2010,D,BE01,Gabinet i SG d'Acció Social i Ciutadania,Generalitat,BE,BE,BE,X,X,1000,Generalitat,BE01,Gabinet i SG d'Acció Social i Ciutadania,2,23,232,2320001,Ajuts menjar,1,12,121,Direcció i administració generals,D/232000100/1210/0000,"350.000,00"
2010,D,PR03,Secretaria General Adjunta,Generalitat,PR,PR,PR,X,X,1000,Generalitat,PR03,Secretaria General Adjunta,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"2.919.537,44"
2010,D,MA07,Secretaria d’Habitatge,Generalitat,MA,MA,MA,X,X,1000,Generalitat,MA07,Secretaria d’Habitatge,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"170.000,00"
2010,D,VP01,Gabinet i SG de la Vicepresidència,Generalitat,VP,VP,VP,X,X,1000,Generalitat,VP01,Gabinet i SG de la Vicepresidència,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"50.010,00"
2010,D,BE01,Gabinet i SG d'Acció Social i Ciutadania,Generalitat,BE,BE,BE,X,X,1000,Generalitat,BE01,Gabinet i SG d'Acció Social i Ciutadania,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"161.489,00"
2010,D,GO02,Secretaria General de Funció Pública i Modernització de l'Administració,Generalitat,GO,GO,GO,X,X,1000,Generalitat,GO02,Secretaria General de Funció Pública i Modernització de l'Administració,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"139.000,00"
2010,D,PR01,Gabinet i SG de la Presidència,Generalitat,PR,PR,PR,X,X,1000,Generalitat,PR01,Gabinet i SG de la Presidència,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"44.000,00"
2010,D,EC01,Gabinet i SG d'Economia i Finances,Generalitat,EC,EC,EC,X,X,1000,Generalitat,EC01,Gabinet i SG d'Economia i Finances,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"75.593,00"
2010,D,SA01,Gabinet i SG de Salut,Generalitat,SA,SA,SA,X,X,1000,Generalitat,SA01,Gabinet i SG de Salut,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"165.000,00"
2010,D,CU02,Gabinet i SG de Cultura i Mitjans de Comunicació,Generalitat,CU,CU,CU,X,X,1000,Generalitat,CU02,Gabinet i SG de Cultura i Mitjans de Comunicació,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"459.000,00"
2010,D,EN04,Direcció General d'Atenció a la Comunitat Educativa,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN04,Direcció General d'Atenció a la Comunitat Educativa,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"595.800,00"
2010,D,PO01,Gabinet i SG de Política Territorial i Obres Públiques,Generalitat,PO,PO,PO,X,X,1000,Generalitat,PO01,Gabinet i SG de Política Territorial i Obres Públiques,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"193.908,25"
2010,D,GO01,Gabinet i SG de Governació i Administracions Públiques,Generalitat,GO,GO,GO,X,X,1000,Generalitat,GO01,Gabinet i SG de Governació i Administracions Públiques,2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"25.000,00"
2010,D,IU01,"Gabinet i SG d'Innovació, Universitats i Empresa",Generalitat,IU,IU,IU,X,X,1000,Generalitat,IU01,"Gabinet i SG d'Innovació, Universitats i Empresa",2,24,240,2400001,Despeses de publicacions,1,12,121,Direcció i administració generals,D/240000100/1210/0000,"661.800,00"
